sep=,
Data Mastering,Country,Region,Block,Prospect,Field Name,Well Name,UBHI,Wellbore Name,Wellbore Common Name,Current Operator,Original Operator,Well Existence,Wellbore Situation,Start Date,Spud Date,Spud Year,Completion Date,Abandon Date,TD Date,Water Depth [m],Ground Elevation [m],Total Depth [m],TVDDF [m],TVDSS [m],Reference Point (for TD),DF Elevation [m],KB Elevation [m],RT Elevation [m],Original Vertical Measurement Unit,Phase,Preferred Name,Wellbore Classification,Current Status,Hydrocarbon Type,Trajectory Shape,Top Latitude,Top Longitude,QC Status,Resource Security Classification,App Readiness,Default Vertical Measurement ID,Definitive Trajectory ID
Master,Malaysia,PM,2008 PSC,,IRONG BARAT,IRONG BARAT-6,1000001166,IRONG BARAT-6,IRONG BARAT-6,EXXONMOBIL EXPLORATION AND PRODUCTION MALAYSIA INC.,EXXONMOBIL EXPLORATION AND PRODUCTION MALAYSIA INC.,Actual,Offshore,,27-8-1980,1980,13-10-1980,13-10-1980,,63.40,,1748.94,1748.94,1737.36,KB,,11.58,,foot,Explore,MYSIRNB00006,[petronas-osdu:reference-data--FacilityStateType:Appraisal:],"P&A, oil and gas show",,,5.548993,104.764984,High,INTERNAL USE,true,MSL,IRONG BARAT-6 - Trajectory - 276039894
Master,Malaysia,PM,,,SOTONG,SOTONG-3(SOTONG B-3),1000012922,SOTONG-3(SOTONG B-3),SOTONG-3(SOTONG B-3),PETRONAS,CONTINENTAL OIL COMPANY OF MALAYSIA,Actual,Offshore,26-10-1998,12-11-1973,1973,21-12-1973,,,74.07,,3065.07,708.96,1413.39,KB,,10.97,,foot,Explore,MYSSOTG00B03,[petronas-osdu:reference-data--FacilityStateType:Appraisal:],"P&A, unknown",,Horizontal,4.874642,104.771486,High,INTERNAL USE,true,MSL,
Master,Malaysia,PM,,,RIDAN,RIDAN-2,1000001795,RIDAN-2,RIDAN-2,PETRONAS,EXXONMOBIL EXPLORATION AND PRODUCTION MALAYSIA INC.,Actual,Offshore,,07-8-1981,1981,17-8-1981,19-8-1981,,62.79,,1329.84,,,KB,,11.58,,foot,Explore,MYSRDAN00002,[petronas-osdu:reference-data--FacilityStateType:Appraisal:],"P&A, unknown",,,5.772053,104.472373,High,INTERNAL USE,true,MSL,RIDAN-2 - Trajectory - 271994836
Master,Malaysia,SK,"D35, D21 & J4",,D35,D35-B219,1000004592,D35-B219S1,D35-B219S1,PETRONAS CARIGALI SDN. BHD.,SARAWAK SHELL BERHAD,Actual,Offshore,,11-9-2000,2000,01-5-2001,,25-4-2001,47.24,,3773.73,1708.71,,RT,,,29.26,foot,Develop,,[petronas-osdu:reference-data--FacilityStateType:Unknown:],"P&A, unknown",,,3.775877,112.093871,High,INTERNAL USE,true,MSL,D35-B219S1 - Trajectory - 272406137
Master,Malaysia,PM,2008 PSC,,TAPIS,TAPIS-5,1000002401,TAPIS-5,TAPIS-5,EXXONMOBIL EXPLORATION AND PRODUCTION MALAYSIA INC.,EXXONMOBIL EXPLORATION AND PRODUCTION MALAYSIA INC.,Actual,Offshore,,23-2-1978,1978,16-3-1978,14-3-1978,,65.84,,2014.73,,,KB,,11.58,,foot,Explore,MYSTAIS00005,[petronas-osdu:reference-data--FacilityStateType:Appraisal:],"P&A, oil show",,,5.534432,104.952860,High,INTERNAL USE,true,MSL,
Master,Malaysia,PM,PM9,,PULAI,PULAI-A16,1000001686,PULAI-A16,PULAI-A16,PETRONAS CARIGALI SDN. BHD.,EXXONMOBIL EXPLORATION AND PRODUCTION MALAYSIA INC.,Actual,Offshore,,20-11-1978,1978,19-12-1978,,,74.68,,1950.72,1294.18,1262.79,KB,,31.39,,foot,Develop,MYSPULI-A016,[petronas-osdu:reference-data--FacilityStateType:Unknown:],"Drilled, oil producer",,,5.329056,105.490796,High,INTERNAL USE,true,MSL,
Master,Malaysia,PM,2008 PSC,,TAPIS,TAPIS-B8,1000002459,TAPIS-B8,TAPIS-B8,EXXONMOBIL EXPLORATION AND PRODUCTION MALAYSIA INC.,EXXONMOBIL EXPLORATION AND PRODUCTION MALAYSIA INC.,Actual,Offshore,,21-7-1979,1979,21-8-1979,,,64.31,,2147.62,1778.51,1744.07,KB,,34.44,,foot,Develop,MYSTAIS-B008,[petronas-osdu:reference-data--FacilityStateType:Unknown:],"Drilled, oil producer",,,5.529038,104.988971,High,INTERNAL USE,true,MSL,TAPIS-B8 - Trajectory - 275973555
Master,Malaysia,SK,"D35, D21 & J4",,D35,D35-B210,1000004583,D35-B210,D35-B210,PETRONAS CARIGALI SDN. BHD.,SARAWAK SHELL BERHAD,Actual,Offshore,02-3-1994,05-2-1994,1994,08-3-1994,,06-3-1994,47.24,,3039.16,1786.74,,DF,30.18,,,foot,Develop,MYSD35--B210,[petronas-osdu:reference-data--FacilityStateType:Unknown:],"Drilled, oil producer",,Horizontal,3.775811,112.093872,High,INTERNAL USE,true,MSL,D35-B210 - Trajectory - 272406083
Master,Malaysia,SB,NORTH SABAH,,SAINT JOSEPH,SAINT JOSEPH-B202(SAINT JOSEPH-202A),1000003287,SAINT JOSEPH-B202(SAINT JOSEPH-202A),SAINT JOSEPH-B202(SAINT JOSEPH-202A),SEA HIBISCUS SDN BHD,SABAH SHELL PETROLEUM COMPANY LIMITED,Actual,Offshore,,08-5-2004,2004,22-5-2004,,14-5-2004,28.35,,1239.01,908.30,,RT,,,37.70,foot,Develop,MYSSTJO-B202,[petronas-osdu:reference-data--FacilityStateType:Unknown:],Completed,,Horizontal,6.625470,116.130347,High,INTERNAL USE,true,MSL,SAINT JOSEPH-B202(SAINT JOSEPH-202A) - Trajectory - 272755175
Master,Malaysia,SK,"D35, D21 & J4",,D35,D35-B212,1000004586,D35-B212,D35-B212,PETRONAS CARIGALI SDN. BHD.,SARAWAK SHELL BERHAD,Actual,Offshore,,14-9-2002,2002,01-12-2002,,,47.24,,3581.40,2022.04,,DF,40.54,,,foot,Develop,MYSD35--B212,[petronas-osdu:reference-data--FacilityStateType:Unknown:],Producer,,,3.775811,112.093916,High,INTERNAL USE,true,MSL,D35-B212 - Trajectory - 272406101
Master,Malaysia,SK,"D35, D21 & J4",,D35,D35-C305,1000004603,D35-C305S2,D35-C305S2,PETRONAS CARIGALI SDN. BHD.,SARAWAK SHELL BERHAD,Actual,Offshore,,06-9-1999,1999,,,08-9-1999,49.99,,2688.34,1758.09,,RT,,,36.58,foot,Develop,,[petronas-osdu:reference-data--FacilityStateType:Unknown:],Unknown,,,3.792698,112.045410,High,INTERNAL USE,true,MSL,D35-C305S2 - Trajectory - 272406203
Master,Malaysia,SK,MLNG,,F23,F23-A103,1000004771,F23-A103,F23-A103,SARAWAK SHELL BERHAD,SARAWAK SHELL BERHAD,Actual,Offshore,,30-6-1983,1983,19-11-1983,,,87.17,,1823.31,439.62,1405.13,DF,37.19,,,foot,Develop,MYSF23--A103,[petronas-osdu:reference-data--FacilityStateType:Appraisal:],Unknown,,,4.685988,112.493251,High,INTERNAL USE,true,MSL,F23-A103 - Trajectory - 272406845
Master,Malaysia,SK,"D35, D21 & J4",,D35,D35-A101,1000004541,D35-A101,D35-A101,PETRONAS CARIGALI SDN. BHD.,SARAWAK SHELL BERHAD,Actual,Offshore,03-10-1997,12-10-1997,1997,03-1-1998,,04-11-1997,47.24,,3252.22,1890.67,908.91,RT,,,29.87,foot,Develop,MYSD35--A101,[petronas-osdu:reference-data--FacilityStateType:Unknown:],Producer,,Deviated,3.762554,112.065909,High,INTERNAL USE,true,MSL,D35-A101 - Trajectory - 272381019
Master,Malaysia,SB,SAMARANG,,SAMARANG,SAMARANG-D31,1000003461,SAMARANG-D31S1,SAMARANG-D31S1,PETRONAS CARIGALI SDN. BHD.,SABAH SHELL PETROLEUM COMPANY LIMITED,Actual,Offshore,,30-5-1977,1987,06-7-1987,,03-6-1987,10.06,,1797.71,,1657.94,DF,28.80,,,foot,Develop,MYSSMRG-D031S01,[petronas-osdu:reference-data--FacilityStateType:Unknown:],Unknown,,Deviated,5.598340,114.878412,High,INTERNAL USE,true,MSL,SAMARANG-D31S1 - Trajectory - 272756081
Master,Malaysia,PM,,,SEMANGKOK,SEMANGKOK-4,1000002083,SEMANGKOK-4,SEMANGKOK-4,PETRONAS,EXXONMOBIL EXPLORATION AND PRODUCTION MALAYSIA INC.,Actual,Offshore,10-5-1981,04-5-1981,1981,17-5-1981,21-5-1981,,61.87,,1056.44,1056.44,,KB,,14.33,,foot,Explore,MYSSMKK00004,[petronas-osdu:reference-data--FacilityStateType:Appraisal:],"P&A, oil and gas show",,,5.751211,104.303828,High,INTERNAL USE,true,MSL,SEMANGKOK-4 - Trajectory - 275971623
Master,Malaysia,SB,SAMARANG,,SAMARANG,SAMARANG-G113,1000014947,SAMARANG-G113,SAMARANG-G113,PETRONAS CARIGALI SDN. BHD.,PETRONAS CARIGALI SDN. BHD.,Actual,Offshore,,14-11-2015,2015,,,21-12-2015,10.06,,2727.96,2158.27,,DF,34.14,34.14,,foot,Develop,1000014947,[petronas-osdu:reference-data--FacilityStateType:Appraisal:],Unknown,,Deviated,5.621735,114.895167,High,INTERNAL USE,true,MSL,SAMARANG-G113 - Trajectory - 272756645
Master,Malaysia,SK,SK407,,BARAM,BARAM-A15,1000003953,BARAM-A15S1,BARAM-A15S1,PETRONAS CARIGALI SDN. BHD.,SARAWAK SHELL BERHAD,Actual,Offshore,28-6-2006,08-7-2006,2006,07-8-2006,,,38.71,,2676.75,2550.45,2521.50,DF,21.64,,,foot,Develop,,[petronas-osdu:reference-data--FacilityStateType:Unknown:],Unknown,,,4.702282,113.941247,High,INTERNAL USE,true,MSL,BARAM-A15S1 - Trajectory - 275354584
Master,Malaysia,SK,BALINGIAN,,D18,D18-B209B,1000013443,D18-B209B,D18-B209B,PETRONAS CARIGALI SDN. BHD.,PETRONAS CARIGALI SDN. BHD.,Actual,Offshore,06-1-2015,08-1-2015,2015,17-4-2015,,29-3-2015,36.70,,2026.01,1338.68,1182.01,KB,1.22,37.80,,foot,Develop,1000013443,[petronas-osdu:reference-data--FacilityStateType:Producer:],"Drilled, oil producer",,Deviated,3.602890,112.367981,High,INTERNAL USE,true,MSL,D18-B209B - Trajectory - 272381277
Master,Malaysia,SK,BALINGIAN,,D18,D18-A101,1000004484,D18-A101,D18-A101,PETRONAS CARIGALI SDN. BHD.,SARAWAK SHELL BERHAD,Actual,Offshore,,20-1-1991,1991,31-1-1991,,31-1-1991,33.83,,1860.80,1860.80,1269.49,KB,,35.05,,foot,Develop,MYSD18--A101,[petronas-osdu:reference-data--FacilityStateType:Appraisal:],"Drilled, oil producer",,,3.605256,112.412434,High,INTERNAL USE,true,MSL,D18-A101 - Trajectory - 272380767
Master,Malaysia,SB,SAMARANG,,SAMARANG,SAMARANG-E102,1000013173,SAMARANG-E102,SAMARANG-E102,PETRONAS CARIGALI SDN. BHD.,PETRONAS CARIGALI SDN. BHD.,Actual,Offshore,08-1-2014,09-1-2014,2014,12-3-2014,,06-2-2014,9.75,,2423.16,2093.24,2058.80,DF,34.44,34.44,,foot,Develop,MYSSMRG-E102,[petronas-osdu:reference-data--FacilityStateType:Unknown:],Unknown,,Deviated,5.619381,114.900146,High,INTERNAL USE,true,MSL,SAMARANG-E102 - Trajectory - 272756561
Master,Malaysia,SK,MLNG,,E8,E8-3,1000004695,E8-3,E8-3,SARAWAK SHELL BERHAD,SARAWAK SHELL BERHAD,Actual,Offshore,,13-10-1974,1974,20-1-1975,04-12-1974,24-11-1974,63.09,,2438.40,,,DF,12.50,,,foot,Explore,MYSE8--00003,[petronas-osdu:reference-data--FacilityStateType:Appraisal:],"P&A, unknown",,Vertical,4.134534,112.320715,High,INTERNAL USE,true,MSL,
Master,Malaysia,SB,SAMARANG,,SAMARANG,SAMARANG-C21,1000003449,SAMARANG-C21,SAMARANG-C21,PETRONAS CARIGALI SDN. BHD.,SABAH SHELL PETROLEUM COMPANY LIMITED,Actual,Offshore,,27-6-1976,1976,15-11-1976,,,8.53,,2362.50,,2127.20,DF,23.47,,,foot,Develop,MYSSMRG-C021,[petronas-osdu:reference-data--FacilityStateType:Appraisal:],Unknown,,Deviated,5.605410,114.882451,High,INTERNAL USE,true,MSL,SAMARANG-C21 - Trajectory - 272756009
Master,Malaysia,SK,MLNG,,E8,E8-A102,1000004699,E8-A102,E8-A102,SARAWAK SHELL BERHAD,SARAWAK SHELL BERHAD,Actual,Offshore,,02-10-2005,2005,,,,61.57,,3352.80,1665.73,,DF,34.14,,,foot,Develop,MYSE8---A102,[petronas-osdu:reference-data--FacilityStateType:Unknown:],"Drilled, gas producer",,Deviated,4.134030,112.356131,High,INTERNAL USE,true,MSL,E8-A102 - Trajectory - 272406569
Master,Malaysia,SK,"D35, D21 & J4",,D35,D35-A120,1000004570,D35-A120S1,D35-A120S1,PETRONAS CARIGALI SDN. BHD.,SARAWAK SHELL BERHAD,Actual,Offshore,,22-1-2000,2000,,,12-2-2000,47.24,,3419.86,1724.56,,RT,,,37.49,foot,Develop,,[petronas-osdu:reference-data--FacilityStateType:Unknown:],"P&A, unknown",,,3.762686,112.065933,High,INTERNAL USE,true,MSL,D35-A120S1 - Trajectory - 272406005
Master,Malaysia,SK,MLNG DUA,,E11,E11SC-A2,1000004666,E11SC-A2S2,E11SC-A2S2,PETRONAS CARIGALI SDN. BHD.,SARAWAK SHELL BERHAD,Actual,Offshore,,29-3-2010,2010,27-4-2010,,,85.34,,2654.81,1181.10,1151.23,RT,,,29.57,foot,Develop,,[petronas-osdu:reference-data--FacilityStateType:Producer:],Shut in (oil and gas),,,4.331615,112.680877,High,INTERNAL USE,true,MSL,E11SC-A2S2 - Trajectory - 272406503
Master,Malaysia,SB,NORTH SABAH,,SAINT JOSEPH,SAINT JOSEPH-G705,1000003316,SAINT JOSEPH-G705,SAINT JOSEPH-G705,SEA HIBISCUS SDN BHD,SABAH SHELL PETROLEUM COMPANY LIMITED,Actual,Offshore,,10-7-1989,1989,14-8-1989,,23-7-1989,34.59,,1262.79,,1219.50,DF,34.75,,,foot,Develop,MYSSTJO-G705,[petronas-osdu:reference-data--FacilityStateType:Appraisal:],"Drilled, oil producer",,Deviated,6.632525,116.138279,High,INTERNAL USE,true,MSL,SAINT JOSEPH-G705 - Trajectory - 272755331
Master,Malaysia,PM,PM3CAA,,BUNGA KEKWA,BUNGA KEKWA-A9,1000000390,BUNGA KEKWA-A9,BUNGA KEKWA-A9,SEA HIBISCUS SDN BHD,LUNDIN MALAYSIA B.V,Actual,Offshore,29-1-2001,31-1-2001,2001,10-3-2001,,15-2-2001,54.25,,3352.80,2216.96,2186.48,DF,28.35,,28.50,foot,Develop,MYSBKWA-A009,[petronas-osdu:reference-data--FacilityStateType:Unknown:],Unknown,,,7.055337,104.110924,High,INTERNAL USE,true,MSL,BUNGA KEKWA-A9 - Trajectory - 272106701
Master,Malaysia,SK,2011 BARAM DELTA EOR,,BOKOR,BOKOR-C303,1000004423,BOKOR-C303,BOKOR-C303,PETRONAS CARIGALI SDN. BHD.,PETRONAS CARIGALI SDN. BHD.,Actual,Offshore,,08-11-1988,1988,17-1-1989,,,64.31,,1043.94,,,DF,26.82,,,foot,Develop,MYSBOKR-C303,[petronas-osdu:reference-data--FacilityStateType:Unknown:],Unknown,,Deviated,4.546703,113.629599,High,INTERNAL USE,true,MSL,BOKOR-C303 - Trajectory - 272380563
Master,Malaysia,SK,2011 BARAM DELTA EOR,,TUKAU TIMUR,TUKAU TIMUR-A6,1000019193,TUKAU TIMUR-A6,TUKAU TIMUR-A6,PETRONAS CARIGALI SDN. BHD.,PETRONAS CARIGALI SDN. BHD.,Actual,Offshore,12-10-2017,13-10-2017,2017,08-12-2017,,,42.98,,4177.28,4108.70,,DF,44.35,44.35,,foot,Develop,1000019193,[petronas-osdu:reference-data--FacilityStateType:Unknown:],Unknown,,Deviated,4.437903,113.802120,High,INTERNAL USE,true,MSL,TUKAU TIMUR-A6 - Trajectory - 274810328
Master,Malaysia,SK,SK407,,WEST LUTONG,WEST LUTONG-B28,1000005833,WEST LUTONG-B28,WEST LUTONG-B28,PETRONAS CARIGALI SDN. BHD.,SARAWAK SHELL BERHAD,Actual,Offshore,05-2-2010,13-9-1980,1980,30-3-2010,,,27.43,,1973.58,,,DF,21.64,,,foot,Develop,MYSLTGW-B028,[petronas-osdu:reference-data--FacilityStateType:Producer:],Unknown,,Deviated,4.507387,113.918378,High,INTERNAL USE,true,MSL,WEST LUTONG-B28 - Trajectory - 274808912
Master,Malaysia,SB,SB409,,RIZAL,RIZAL-1,1000003256,RIZAL-1,RIZAL-1,PETRONAS,EXXONMOBIL EXPLORATION AND PRODUCTION MALAYSIA INC.,Actual,Offshore,,27-1-1972,1972,03-4-1972,03-4-1972,,12.80,,884.53,1856.84,,KB,,12.19,,foot,Explore,MYSRZAL00001,[petronas-osdu:reference-data--FacilityStateType:Wildcat:],"P&A, unknown",,,6.200768,115.434449,High,INTERNAL USE,true,MSL,
Master,Malaysia,SK,BALINGIAN,,RIDHWAN,RIDHWAN-1,1000005476,RIDHWAN-1,RIDHWAN-1,PETRONAS CARIGALI SDN. BHD.,PETRONAS CARIGALI SDN. BHD.,Actual,Offshore,,17-1-2006,2006,15-2-2006,,28-1-2006,61.26,,2348.79,2348.48,2316.48,DF,28.96,32.31,,foot,Explore,MYSRIDN00001,[petronas-osdu:reference-data--FacilityStateType:Wildcat:],"P&A, unknown",,Vertical,3.454796,112.467423,High,INTERNAL USE,true,MSL,RIDHWAN-1 - Trajectory - 274807190
Master,Malaysia,SB,NORTH SABAH,,BARTON,BARTON-B206,1000002747,BARTON-B206S1,BARTON-B206S1,SEA HIBISCUS SDN BHD,SABAH SHELL PETROLEUM COMPANY LIMITED,Actual,Offshore,,17-10-2004,2004,29-10-2004,,23-10-2004,39.62,,1249.68,710.18,205.78,DF,35.05,,35.05,foot,Develop,MYSBATN-B206,[petronas-osdu:reference-data--FacilityStateType:Unknown:],Completed,,,6.833723,116.345832,High,INTERNAL USE,true,MSL,BARTON-B206S1 - Trajectory - 274774010
Master,Malaysia,SB,SB409,,MEDANG,MEDANG-1,1000003218,MEDANG-1,MEDANG-1,PETRONAS,SABAH SHELL PETROLEUM COMPANY LIMITED,Actual,Offshore,,06-1-2007,2007,11-1-2007,15-1-2007,,431.60,,1380.74,1380.74,1358.49,DF,22.25,,22.25,foot,Explore,MYSMEDG00001,[petronas-osdu:reference-data--FacilityStateType:Wildcat:],"P&A, unknown",,,6.323039,115.110774,High,INTERNAL USE,true,MSL,MEDANG-1 - Trajectory - 269211856
Master,Malaysia,SB,SAMARANG,,ERB WEST,ERB WEST-B216,1000013089,ERB WEST-B216ST1,ERB WEST-B216ST1,PETRONAS CARIGALI SDN. BHD.,PETRONAS CARIGALI SDN. BHD.,Actual,Offshore,,23-10-2010,2010,,,30-12-2010,64.01,,4296.16,2144.12,,RT,,,32.40,foot,Develop,MYSERBW-B216,[petronas-osdu:reference-data--FacilityStateType:Unknown:],Plugged and sidetracked,,,6.350389,115.684790,High,INTERNAL USE,true,MSL,ERB WEST-B216ST1 - Trajectory - 274775060
Master,Malaysia,SK,MLNG,,F6,F6-A120,1000004827,F6-A120S1,F6-A120S1,SARAWAK SHELL BERHAD,SARAWAK SHELL BERHAD,Actual,Offshore,,05-2-1987,1987,09-4-1987,,,85.65,,1706.88,,,DF,35.05,,,foot,Develop,,[petronas-osdu:reference-data--FacilityStateType:Unknown:],"Drilled, gas producer",,,4.637642,112.304571,High,INTERNAL USE,true,MSL,F6-A120S1 - Trajectory - 272407079
Master,Malaysia,SB,SB409,,SOUTH LOKAN,SOUTH LOKAN-1,1000003642,SOUTH LOKAN-1,SOUTH LOKAN-1,PETRONAS,ENRON OIL MALAYSIA INC.,Actual,Offshore,11-7-1991,16-7-1991,1991,12-8-1991,,09-8-1991,49.38,,1584.96,2133.60,,KB,,25.45,,foot,Explore,MYSLOKS00001,[petronas-osdu:reference-data--FacilityStateType:Unknown:],Unknown,,,5.964473,115.416558,High,INTERNAL USE,true,MSL,SOUTH LOKAN-1 - Trajectory - 269227741
Master,Malaysia,SK,SK417,,ZARINA,ZARINA-1,1000005915,ZARINA-1,ZARINA-1,PTTEP SARAWAK OIL LIMITED,SARAWAK SHELL BERHAD,Actual,Offshore,,26-10-1977,1977,,24-12-1977,,103.63,,2798.37,3810.00,,DF,12.50,,,foot,Explore,MYSZARI00001,[petronas-osdu:reference-data--FacilityStateType:Wildcat:],"P&A, unknown",,Vertical,4.851146,113.317023,High,INTERNAL USE,true,MSL,
Master,Malaysia,SB,SAMARANG,,KINARUT,KINARUT-A101,1000011564,KINARUT-A101,KINARUT-A101,PETRONAS CARIGALI SDN. BHD.,PETRONAS CARIGALI SDN. BHD.,Actual,Offshore,,24-10-2015,2015,03-1-2016,,,162.00,,2627.07,,,KB,,22.74,,foot,Develop,1000011564,[petronas-osdu:reference-data--FacilityStateType:Unknown:],Unknown,,Deviated,6.358392,115.306694,High,INTERNAL USE,true,MSL,
Master,Malaysia,SK,BALINGIAN,,TEMANA,TEMANA-A27,1000005641,TEMANA-A27,TEMANA-A27,PETRONAS CARIGALI SDN. BHD.,SARAWAK SHELL BERHAD,Actual,Offshore,,03-5-1980,1980,29-8-1980,,,26.52,,2021.74,,1546.86,DF,22.86,,,foot,Develop,MYSTMNA-A027,[petronas-osdu:reference-data--FacilityStateType:Unknown:],"Drilled, oil producer",,,3.237334,112.713804,High,INTERNAL USE,true,MSL,TEMANA-A27 - Trajectory - 274807934
Master,Malaysia,SB,SAMARANG,,ERB WEST,ERB WEST-A104,1000002818,ERB WEST-A104S1,ERB WEST-A104S1,PETRONAS CARIGALI SDN. BHD.,SABAH SHELL PETROLEUM COMPANY LIMITED,Actual,Offshore,,07-10-1981,1981,31-1-1982,,02-12-1981,60.66,,2287.52,667.14,638.79,DF,28.35,,,foot,Develop,MYSERBW-A104,[petronas-osdu:reference-data--FacilityStateType:Appraisal:],Completed,,,6.345556,115.657316,High,INTERNAL USE,true,MSL,ERB WEST-A104S1 - Trajectory - 274774388
Master,Malaysia,SK,SK407,,TUKAU,TUKAU-A15,1000005734,TUKAU-A15,TUKAU-A15,PETRONAS CARIGALI SDN. BHD.,SARAWAK SHELL BERHAD,Actual,Offshore,,19-11-1975,1975,06-12-1975,,,48.77,,1441.70,1315.82,1296.31,DF,24.38,,,foot,Develop,MYSTUKA-A015,[petronas-osdu:reference-data--FacilityStateType:Unknown:],Unknown,,,4.412798,113.728682,High,INTERNAL USE,true,MSL,TUKAU-A15 - Trajectory - 274808366
Master,Malaysia,SB,,,SOUTH WEST EMERALD,SOUTH WEST EMERALD-1,1000003643,SOUTH WEST EMERALD-1,SOUTH WEST EMERALD-1,PETRONAS,SABAH SHELL PETROLEUM COMPANY LIMITED,Actual,Offshore,,11-3-1972,1972,,29-3-1972,,62.79,,2402.13,,,DF,34.14,,,foot,Explore,MYSEMSW00001,[petronas-osdu:reference-data--FacilityStateType:Unknown:],"P&A, unknown",,Vertical,6.868335,115.967934,High,INTERNAL USE,true,MSL,SOUTH WEST EMERALD-1 - Trajectory - 269227747
Master,Malaysia,SB,SAMARANG,,ERB WEST,ERB WEST-A101,1000002806,ERB WEST-A101,ERB WEST-A101,PETRONAS CARIGALI SDN. BHD.,SABAH SHELL PETROLEUM COMPANY LIMITED,Actual,Offshore,,01-6-1981,1981,28-7-1981,,,60.66,,2489.30,688.04,659.69,DF,28.35,,,foot,Develop,MYSERBW-A101,[petronas-osdu:reference-data--FacilityStateType:Appraisal:],Completed,,Deviated,6.345548,115.657332,High,INTERNAL USE,true,MSL,ERB WEST-A101 - Trajectory - 274774334
Master,Malaysia,SB,SAMARANG,,ERB WEST,ERB WEST-B214,1000011569,ERB WEST-B214,ERB WEST-B214,PETRONAS CARIGALI SDN. BHD.,PETRONAS CARIGALI SDN. BHD.,Actual,Offshore,16-10-2010,16-10-2010,2010,01-4-2011,,,64.01,,4441.24,2126.13,2093.73,RT,,,32.40,foot,Develop,MYSERBW-B214,[petronas-osdu:reference-data--FacilityStateType:Unknown:],"Drilled, oil producer",,Deviated,6.350367,115.684828,High,INTERNAL USE,true,MSL,ERB WEST-B214 - Trajectory - 274775024
Master,Malaysia,SK,SK328,,P1,P1-3,1000005425,P1-3,P1-3,PETRONAS,SARAWAK SHELL BERHAD,Actual,Offshore,,21-4-1970,1970,,23-4-1970,,37.80,,554.74,,,DF,33.83,,,foot,Explore,MYSP1--00003,[petronas-osdu:reference-data--FacilityStateType:Wildcat:],"P&A, unknown",,Vertical,2.240019,109.835357,High,INTERNAL USE,true,MSL,P1-3 - Trajectory - 274807016
Master,Malaysia,SK,BALINGIAN,,TEMANA,TEMANA-T51,1000005688,TEMANA-T51S1,TEMANA-T51S1,PETRONAS CARIGALI SDN. BHD.,SARAWAK SHELL BERHAD,Actual,Offshore,,16-3-2007,2007,,,29-3-2007,26.52,,1878.79,965.22,,KB,,35.66,35.66,foot,Develop,,[petronas-osdu:reference-data--FacilityStateType:Unknown:],Unknown,,,3.238008,112.737629,High,INTERNAL USE,true,MSL,TEMANA-T51S1 - Trajectory - 274808198
Master,Malaysia,SB,NORTH SABAH,,BARTON,BARTON-B206,1000002746,BARTON-B206,BARTON-B206,SEA HIBISCUS SDN BHD,SABAH SHELL PETROLEUM COMPANY LIMITED,Actual,Offshore,,22-8-1988,1988,26-10-1988,,22-10-1988,39.62,,1431.04,1284.73,1249.68,DF,35.05,,,foot,Develop,MYSBATN-B206,[petronas-osdu:reference-data--FacilityStateType:Unknown:],Completed,,Deviated,6.833723,116.345832,High,INTERNAL USE,true,MSL,BARTON-B206 - Trajectory - 274774004
Master,Malaysia,SK,BALINGIAN,,D18,D18-C309,1000014810,D18-C309,D18-C309,PETRONAS CARIGALI SDN. BHD.,PETRONAS CARIGALI SDN. BHD.,Actual,Offshore,05-9-2015,05-9-2015,2015,09-10-2015,,22-9-2015,35.81,,1896.47,1331.81,,KB,,45.72,46.16,foot,Develop,1000014810,[petronas-osdu:reference-data--FacilityStateType:Producer:],"Drilled, oil producer",,Deviated,3.611959,112.382256,High,INTERNAL USE,true,MSL,D18-C309 - Trajectory - 272381373
Master,Malaysia,SK,"D35, D21 & J4",,D35,D35-B204,1000004576,D35-B204,D35-B204,PETRONAS CARIGALI SDN. BHD.,SARAWAK SHELL BERHAD,Actual,Offshore,,06-10-2000,2000,28-10-2000,,14-10-2000,47.24,,3048.00,1908.76,,DF,29.26,,,foot,Develop,MYSD35--B204,[petronas-osdu:reference-data--FacilityStateType:Unknown:],Unknown,,,3.775767,112.093873,High,INTERNAL USE,true,MSL,D35-B204 - Trajectory - 272406041
Master,Malaysia,SK,SK438,,D52,D52-1,1000004614,D52-1,D52-1,PTTEP SARAWAK OIL LIMITED,SARAWAK SHELL BERHAD,Actual,Offshore,,25-12-1989,1989,26-1-1990,26-1-1990,,28.35,,2204.92,,1875.13,DF,30.18,,,foot,Explore,MYSD52-00001,[petronas-osdu:reference-data--FacilityStateType:Wildcat:],"P&A, dry",,,3.392313,112.299019,High,INTERNAL USE,true,MSL,D52-1 - Trajectory - 272406257
Master,Malaysia,SB,NORTH SABAH,,SAINT JOSEPH,SAINT JOSEPH-H801,1000003330,SAINT JOSEPH-H801,SAINT JOSEPH-H801,SEA HIBISCUS SDN BHD,SABAH SHELL PETROLEUM COMPANY LIMITED,Actual,Offshore,,21-7-1986,1986,19-9-1986,,,39.01,,1235.05,1092.10,899.16,DF,37.80,,,foot,Develop,MYSSTJO-H801,[petronas-osdu:reference-data--FacilityStateType:Unknown:],"Drilled, oil producer",,Deviated,6.645806,116.154265,High,INTERNAL USE,true,MSL,SAINT JOSEPH-H801 - Trajectory - 272755391
